الجهة الرئيسية,تاريخ الإنشاء,اسم المنافسة,قيمة الترسية بالريال 
الهيئة العامة للطيران المدني,"29 January, 2025",مشروع تصميم وتوريد مواد تعريفية وتذكارية بهوية الهيئة العامة للطيران المدني الجديدة ,98900.0
وزارة الطاقة والصناعة والثروة المعدنية,"29 January, 2025",تجديد الرخص لنظام تصنيف البيانات للمركز السعودي للشراكات الاستراتيجية الدولية,132710.0
مركز مشاريع البنية التحتية بمنطقة الرياض,"29 January, 2025",تطوير وتحسين خدمات البحث عن الكفاءات السعودية  RIPC,490576.2
مركز مشاريع البنية التحتية بمنطقة الرياض,"29 January, 2025",الاشتراك في برنامج تعزيز الولاء والاندماج الوظيفي لمنسوبي RIPC 2025,387285.0
وزارة الاقتصاد والتخطيط,"29 January, 2025",تجديد اشتراك أجهزة تتبع GPS لمركبات وزارة الاقتصاد والتخطيط في مدينتي الرياض وجده,11661.0
وزارة البلديات والإسكان,"29 January, 2025",منافسة عملية صيانة و قص  الأشجار بطريق الملك عبدالله بن عبدالعزيز بالرفيعة ,99820.0
وزارة البلديات والإسكان,"29 January, 2025",توريد زيوت لبلدية محافظة تربة,99999.4
وزارة البلديات والإسكان,"29 January, 2025",تأمين طلبات لأعمال الصيانة اليومية واحتياج مقبرة البلدية,297275.0
وزارة البلديات والإسكان,"29 January, 2025",تأمين ملصقات إنذارات للمراقبين,68942.5
وزارة البلديات والإسكان,"29 January, 2025",توريد سُتر خاصة بمراقبين صحة البيئة,30000.0
وزارة البلديات والإسكان,"30 January, 2025",توريد وتركيب لوحات مسميات القرى بمحافظة الغزالة  لمعالجة التشوه البصري,497260.0
وزارة البلديات والإسكان,"30 January, 2025",توريد وتأمين مواد كهرباء وسباكة ببلدية محافظة الغزالة لمعالجة التشوه البصري,0.0
وزارة البلديات والإسكان,"30 January, 2025",توريد وتأمين حاويات نفايات لزوم الشوارع ببلدية محافظة الغزالة  (معالجة التشوه البصري),483552.0
وزارة البلديات والإسكان,"30 January, 2025",توريد وتأمين حديد لزوم أعمال الورش والصيانة ببلدية محافظة الغزالة لمعالجة التشوه البصري,0.0
وزارة البلديات والإسكان,"30 January, 2025",توريد وتأمين قطع غيار معدات بلدية محافظة الغزالة ,0.0
وزارة البلديات والإسكان,"30 January, 2025",توريد وتأمين قطع غيار سيارات بلدية محافظة الغزالة ,0.0
وزارة الصحة,"30 January, 2025",تأمين حامل شهادات لمستشفى الملك خالد التخصصي للعيون,19509.75
وزارة البلديات والإسكان,"30 January, 2025",توريد مصدات تجميلية - بلدية محافظة الرس,483000.0
البيئة والمياه والزراعة,"30 January, 2025",صيانة صمامات التحكم الهوائية وملحقاتها لخلايا المرشحات الرملية بمحطة التناضح العكسي الثالثة بمنظومة انتاج جدة,0.0
البيئة والمياه والزراعة,"30 January, 2025",توريد فلاتر صناعية لمنظومة انتاج رأس الخير 60016830 الساحل الشرقي ,3360520.8
البيئة والمياه والزراعة,"30 January, 2025",صيانة وتركيب أجهزة البصمة على  أبواب مداخل غرف الكهرباء بمنظومة انتاج جدة ,79120.0
البيئة والمياه والزراعة,"30 January, 2025",توريد قطع غيار لمنظومة انتاج الخبر 60016831 الساحل الشرقي ,310500.0
وزارة البيئة والمياه والزراعة,"30 January, 2025",توريد شتلات سدر بلدي لبرنامج السعودية الخضراء( المحطة البيئية ),93380.0
وزارة البلديات والإسكان,"30 January, 2025",اعادة تأهيل وصيانة نافورة منتزه المحفل / بلدية محافظة الرس,497835.0
البيئة والمياه والزراعة,"30 January, 2025",تقديم الخدمات الاستشارية لتطوير إدارة الخدمات المشتركة للإمداد,4940000.48
البيئة والمياه والزراعة,"30 January, 2025",توريد مشتقات بترولية لمنظومة انتاج رأس الخير 60016833 الساحل الشرقي ,179975.0
وزارة النقل,"30 January, 2025",إعداد تقارير إكتوارية لمخصصات نهاية الخدمة لعام 2023 - 2024 م بالوزارة,12075.0
وزارة التعليم,"30 January, 2025",اشتراك في قاعدة بيانات خاصة بمعلومات الأدوية (Lexidrug) بجامعة الملك خالد,687700.0
البيئة والمياه والزراعة,"30 January, 2025",توريد قطع غيار لمنظومة إنتاج الخبر الساحل الشرقي 60016822,20527.5
البيئة والمياه والزراعة,"30 January, 2025",توريد قطع غيار لمنظومة إنتاج الخفجي الساحل الشرقي 60016824,7130.0
البيئة والمياه والزراعة,"30 January, 2025",توريد مشتقات بترولية لمنظومة إنتاج رأس الخير الساحل الشرقي 60016828,40020.0
البيئة والمياه والزراعة,"30 January, 2025",توريد مكينة تنظيف لمنظومة انتاج رأس الخير 60016836 الساحل الشرقي ,26191.25
وزارة البلديات والإسكان,"30 January, 2025",عملية الفعاليات ليوم التأسيس 1446 لزوم بلدية وسط الدمام-أمانة المنطقة الشرقية,92000.0
وزارة البلديات والإسكان,"30 January, 2025",توريد بنزين 91 لمحطة بلدية محافظة البكيرية,91540.0
وزارة البلديات والإسكان,"30 January, 2025",مشروع تجهيزات يوم التأسيس لبلدية الدليميه,365125.0
وزارة البلديات والإسكان,"30 January, 2025",تأمين ادوات انارة لاعمال صيانة الطرق والحدائق لبلدية محافظة عيون الجواء,497058.75
وزارة البلديات والإسكان,"30 January, 2025",صيانة عدد من المظلات المتضررة بمحافظة البكيرية ,78214.95
وزارة البلديات والإسكان,"30 January, 2025",صيانة شبكة تخفيض منسوب المياه السطحية بمركز المليداء,14375.0
وزارة البلديات والإسكان,"30 January, 2025",تأهيل و صيانة مبنى السوق القديم  بالافلاج,493637.5
وزارة الصحة,"30 January, 2025",تدريب الكوادر الصحية على التعامل مع الحالات الحرجة والطارئة للمشاركين بالحج للعام ١٤٤٦,271400.0
البيئة والمياه والزراعة,"30 January, 2025",تقديم الخدمات الاستشارية والهندسية لتطوير وإنشاء المواصفات الفنية  القياسية لمحطات معالجة مياه الصرف الصحي,9421927.02999998
وزارة البلديات والإسكان,"30 January, 2025",مشروع تنظيم فعاليات مهرجان الزهور بالدمام لعام 2025 م,494367.75
الهيئة الملكية للجبيل وينبع,"30 January, 2025",توريد كفرات مكانس كهربائية,11155.0
الهيئة الملكية للجبيل وينبع,"30 January, 2025",توريد بطاريات رافعة شوكية,74520.0
البيئة والمياه والزراعة,"30 January, 2025","توريد زيوت معدات صناعية (OIL,COMPRESSOR) لمنظومة انتاج مياه الشعيبة بالساحل الغربي",11837.18
وزارة التعليم,"30 January, 2025",تأمين سيارة لسعادة وكيل الجامعة للشؤون التعليمية بجامعة الملك خالد,372600.0
البيئة والمياه والزراعة,"30 January, 2025","توريد مواد صناعية (WRENCH,IMPACT) لمنظومة انتاج مياه الشعيبة بالساحل الغربي",12017.5
